UBCF1,UBCF2,PAM,IBCF,POP,RANDOM,CONTENT,REAL,AVERAGE
3.612676056,3.612676056,3.047619048,3.983522739,3.672097411,4.314983649,3.971105528,4,3.744954355
3.777999377,3.746668737,2,4.258781464,3.977952465,5,3.912303665,4,3.810529387
4.106382979,4.083786598,3.25,4.267844577,4.410686158,3.303290727,3.146029035,5,3.795431439
3.472206447,2.959873426,3.333333333,3.889675669,3.059219559,3.123693941,3.90215676,3,3.391451305
3.140394282,3.473607249,3,3.497839926,3.320166581,2.228119125,3.064397731,3,3.103503556
3.338108883,2.936381043,3.5,3.435703483,3.612594468,4.405870163,2.274877651,2,3.357647956
3.351955307,3.348314607,2.5,3.241556348,3.283406215,3.13050346,3.953635406,1,3.25848162
3.768072289,3.664440326,3.333333333,3.248543863,2.337574115,4.01728625,3.494219653,2,3.409067118
4.074986236,4.672222048,3.25,4.199712318,4.359269351,5,3.957468992,3,4.216236992
3.35291516,3.372076329,2,3.117773671,3.045851905,1.861168254,3.043455768,3,2.82760587
3.528735632,3.529411765,3.264516129,1.636363636,2.648790684,3.807935556,2.6,3,3.002250486
3.071705045,2.950586569,3.666666667,2.539159781,2.987686069,2.901515359,3.160714286,3,3.039719111
2.968,2.895081159,4.055555556,3.15311581,2.769667876,2.545642748,2.175622543,3,2.937526527
4.154891636,4.140413324,3.444444444,4.085029479,4.478560041,4.708056476,4.088105727,5,4.15707159
3.009942156,3.084315388,4,3.09428936,3.303430026,2.921424497,2.050071531,3,3.066210423
3.746666667,3.746666667,2.642857143,4.691758008,3.91180649,4.888425174,4.571428571,5,4.028515531
3.016129032,3.019230769,3,2.557489793,2.043826267,1.347956024,2.971330852,4,2.565137534
3.283333333,3.283333333,2,5,3.698647831,3.652363609,3.962962963,5,3.554377296
3.265625,3.279069767,2,3.389312977,3.603616872,2.744495629,2.9,3,3.026017178
3.630153028,3.712222191,2.307692308,3.962026134,3.989064141,4.023624929,3.651515152,4,3.610899697
4.515816016,4.5,4,4.864682806,4.782116342,3.778401839,4.861386139,4,4.471771877
4.470642397,4.294809402,3.111111111,4.422888434,4.348267071,3.97374667,4.716981132,5,4.191206603
4.098265896,4.250169965,3,4.385639583,4.936938319,3.572373744,4.075566751,5,4.045564894
3.106666667,3.102212618,2.5,3,3.288081617,2.863248423,3.703703704,3,3.080559004
4.207867374,4.022476377,3,4.389929433,3.620956286,4.199479389,4.315765967,3,3.965210689
3,2.715356494,5,2,3.282480149,4.391443603,3.7,1,3.441325749
3.452236432,3.449227159,3.222222222,3.907636637,3.362403941,3.397094358,3.33996857,4,3.447255617
4.066474255,3.960874381,3.340909091,4.433317493,3.721914366,4.547557561,4.213114754,3,4.040594557
3.764496324,3.521647408,3.333333333,4.482660553,3.875671816,3.056984685,3.991783073,5,3.718082456
3.969798658,3.96013289,4,3.64444359,2.61500134,3.609067809,4.101617158,2,3.700008778
2.918032787,2.918330309,2,2.907818002,2.728506978,3.118478625,3.395400126,3,2.855223832
3.600445318,3.596641406,4,3.941096256,3.941630287,3.277472189,4.095238095,5,3.778931936
3.136363636,3.136363636,4,4.02722386,3.319670298,1.383779633,3.666666667,5,3.238581104
3.723279209,3.785902297,2.307692308,3.767425694,4.135509965,3.005765928,3.679727428,5,3.486471833
3.349206349,3.328125,1,3.646618529,4.03946288,3.335614736,2.025806452,4,2.960690564
3.467757966,3.545454545,3.142857143,4,3.296456165,3.601356104,3.532047293,4,3.512275602
3.349204247,3.3049778,1,2.979717314,3.400824307,3.65199418,3.847222222,2,3.076277153
1.400251703,1.541786744,3,1.527209186,1,1.118057636,1.913043478,1,1.642906964
3.450354021,3.423345189,2.25,4.114243429,3.690192143,2.146129141,3.653846154,4,3.246872868
2.896551724,2.86531888,2.543624161,0,2.638276114,2.575391022,2.900330785,2,2.345641812
2.937059857,3.119878255,3.25,3.940969918,3.343563443,4.413209947,2.992887624,5,3.428224149
3.085914836,2.889842828,3,3.633094452,3.400572449,2.522889013,2.727272727,5,3.037083758
3.847953216,3.977652948,2,3.660229059,3.482138521,4.612722815,3.123721676,3,3.529202605
3.991036359,3.621621622,2.866666667,3.805244095,3.903307595,3.788758099,3.870952151,4,3.69251237
3.221165497,3.190542435,3,3.263772592,3.217516664,1.377455489,3.193877551,2,2.923475747
4.031460682,4.009160101,3.25,4.072244396,3.973388913,4.779072694,4,4,4.016475255
3.742857143,3.742857143,5,3.675223361,4.058150362,4.785876696,3.55,3,4.079280672
3.309188743,3.330777106,4.75,3.688958277,3.390516713,2.431675877,4.25,3,3.593016674
3.024118214,3.489147132,4.428571429,2.696105536,3.827507783,3.163382545,2.951388889,2,3.368603075
3.434494594,3.593901083,4,4.068927182,3.813098748,2.763060324,3.510121457,3,3.597657627
3.53968254,3.46354057,2.684210526,3.14984059,3.121288165,4.224541724,3.727272727,2,3.41576812
4.054844605,3.817899922,3.047619048,4.37184145,4.036694082,4.370748447,3.98189415,4,3.954505958
3.512073231,3.392857143,1.6,3.654332285,3.630354004,2.062479958,2.875,3,2.961013803
3.821333759,4.243875513,3,4.024234196,4.539983187,5,3.810634328,5,4.062865855
3.707402087,3.656478828,3.222222222,4,3.538206726,3.81740637,4.407342657,3,3.76415127
3.354166667,3.354166667,2.357142857,3.476188134,2.693592907,4.360136091,3.906515581,4,3.357415558
3.239194052,3.101300096,3.576923077,3.167048935,3.339446241,2.39482281,3.245508982,1,3.152034885
3.851972183,3.691211926,2.8,3.870645754,3.956872711,3.52953603,3.135757882,5,3.547999498
2.859218897,2.965940611,2.5,2.739419187,2.93431114,2.548607251,2.294117647,4,2.691659248
3.720456539,3.725261823,4,3.620044504,4.179955891,5,3.660377358,5,3.986585159
3.183144264,3.106060606,4.5,3.325745778,3.190252726,3.496920483,3.161290323,2,3.423344883
3.492978084,3.438825446,2.6,2.981279763,3.371105034,1.684413656,3.2,2,2.96694314
3.413158713,3.459363496,2.352941176,3.282056236,3.546103068,4.674322781,3.955241866,4,3.526169619
4.215686275,4.302034568,3,4.596741034,4.519375987,3.750948946,5,5,4.197826687
3.628281708,3.297297297,1.666666667,4.029625645,3.914728035,3.705743776,2.900840336,4,3.306169066
3.816453504,3.557295238,3,4.119219705,3.537492221,3.062194207,3.210526316,5,3.471883027
4.101635917,4.013675826,2.846153846,3.767762142,4.213081534,5,4.425204691,3,4.052501994
3.424100303,3.456221198,3,3.729614309,3.675315112,1.337927875,3.081081081,3,3.100608554
3.597069348,3.281861184,3.333333333,3.979919186,3.114775114,4.3983394,2.739130435,4,3.492061143
3.351955307,3.348314607,2.470588235,2.939759036,2.930731514,2.228975451,3.905765654,3,3.025155686
3.783039952,3.864380814,3.25,3.901997809,3.870780218,2.976101035,3.09434802,4,3.534378264
3.117790929,2.587295931,3.571428571,3.255755375,3.40373692,3.933717561,4.041070715,3,3.415828
4.006654369,4.179742156,3.833333333,3.702800214,3.404239318,4.80211496,4.519597581,3,4.064068847
2.959770115,2.580939553,2.333333333,2.609268893,2.484191033,4.514512128,3.389221557,3,2.98160523
4.239876707,4.294204942,1.5,4.024697318,4.890621918,4.888870429,4.051020408,4,3.984184532
2.840725782,2.775229883,3.846153846,3.281316745,3.289849422,2.29483164,2.091495663,5,2.91708614
4.028169014,4.131667237,4.4,3.333225038,4.257038507,4.450983336,3.06501548,3,3.952299802
4.055582691,4.066461322,3,2.802008126,3.882920511,4.163825939,4.211267606,4,3.740295171
3.959183673,3.9375,3,4,4.121567847,5,5,3,4.145464503
1.540229885,1.541786744,2.714285714,1,1.246119559,1,1.198943662,1,1.463052223
3.077899076,3.034583868,2.5,3.689761309,3.185608625,3.707971586,2.227520863,3,3.060477904
4.226417975,4.355651737,3.75,4.106584139,4.119188274,2.460018278,3.370743034,3,3.769800491
2.664152892,2.773747258,2.855072464,3.255599488,2.832600417,1,3.09021601,1,2.63876979
4.363824812,4.079024981,4,4.709456893,4.2395774,4.093874878,3.727272727,5,4.173290242
3.915980493,3.8279184,4,4.281770847,4.046626325,4.017813883,3.43908046,5,3.932741487
3.49095253,3.174100038,2,3.058152511,3.269656255,2.411036675,3.08857738,3,2.927496484
3.744791667,3.640397574,2.694915254,4.015551319,2.828591893,4.164803924,3.263534219,1,3.478940836
3.82832618,3.824786325,3.285714286,4.012279482,4.141956766,1.364017582,3.989041096,4,3.492303102
2.973214286,2.973214286,2.833333333,3.375211299,3.07610777,3.388229043,2.341488277,2,2.994399756
2.789007984,2.593729918,3.333333333,2.76894596,2.65136048,2.404634606,3.235294118,2,2.825186628
3.263157895,3.045765626,4.5,2.944218621,2.866291289,2.804029004,3,3,3.203351776
4.070175439,4.065088757,4,4.069984448,4.724315723,4.175284757,4.125461255,4,4.175758626
4.011590373,4.27911309,2.9,4.464286734,4.122323344,4.788359938,3.284263959,4,3.978562491
3.528735632,3.529411765,3.5,2.322195542,2.360948822,4.697258723,4.325842697,1,3.466341883
3.654765225,3.760479042,3.222222222,3.759336972,3.516011599,2.539214272,3.124452783,5,3.368068874
2.972727273,2.972972973,4,2.670478614,2.517940076,1.023456904,3.128027682,3,2.755086217
2.959770115,3.089685957,3,3.452084015,3.037947992,4.271909766,3.457446809,3,3.324120665
4.041666667,3.593082201,3.75,4.123075575,3.644800061,3.196373626,4.827586207,4,3.882369191
3.643910334,3.628656859,1,3.709692064,3.609909497,3.683742608,3.525,3,3.257273052
2.634730539,2.634730539,1,3.077246036,2.118061302,1.387460755,2.115755627,3,2.138283543
1.540229885,1.648746816,2,1,1.474448253,1.718950136,1.198943662,1,1.511616965
3.414448669,3.596576455,5,3.611189786,3.964105962,3.537535813,3.439393939,4,3.794750089
3.204535416,3.300600316,2,3.66569739,3.46375115,2.542531192,3.577171904,5,3.107755338
3.345864662,3.345864662,3,3.359240953,3.429517844,3.694151622,2.054507338,4,3.17559244
2.781986125,2.968736994,1.666666667,3.012296782,2.282741447,1,2.730769231,4,2.349028178
3.73245614,3.530507258,3.666666667,5,2.446417583,1.944527865,3.859769484,4,3.454335
3.951460053,3.784311773,1,4.506517162,4.088328017,2.435336283,4.727620113,2,3.499081914
3.294117647,3.309643448,2,3.516247934,3.982137087,3.035866271,3.321428571,5,3.208491566
3.003623748,3.251527215,3.555555556,2.680074116,2.641796134,4.302965003,3.047730463,3,3.211896034
4.000868606,3.81747574,3,3.981673224,3.785203106,4.146656981,3.904494382,4,3.805196006
3.632124352,3.635897436,2,2.606608685,2.469339254,5,3.360869565,3,3.24354847
3.322580645,3.919015744,3.3,3.829883838,3.976542965,2.363524137,3.271371769,4,3.4261313
2.888254205,2.805216697,2.75,2.793597591,2.838808728,2.947658258,2.683738796,3,2.815324897
3.99047619,4,4,3.433573253,4.297879144,4.478573258,2.224315068,5,3.774973845
3.684739778,3.926542439,2.25,4.371823111,4.018336002,4.004946904,3.342831962,2,3.657031457
3.944688063,3.718631082,1,4.861389128,4.340683527,3.739684773,4.277190013,4,3.697466655
4.303370787,4.346610454,3.166666667,4.625223687,5,2.73976227,4.628499886,4,4.115733393
3.632653061,3.890693196,3.246666667,3.250012184,3.089283118,2.158772219,2.7,2,3.138297206
2.873123903,2.73221304,3.876923077,3.256224469,2.631577049,2.231502462,3.739583333,5,3.048735333
4.086956522,4.086956522,2.666666667,3.834075663,4.600081895,3.489127494,4,4,3.823409252
3.558282209,3.446589417,3.222222222,3.357763759,3.324153074,2.24770773,2.927990919,3,3.154958476
3.894736842,3.894736842,1,4.511669659,4.071356,2.677619567,4.4,5,3.49287413
3.131578947,3.131578947,3.258064516,0,3.674559269,3.737881475,2.929738562,5,2.837628817
2.758928571,2.384217089,3,2.687237777,2.165851557,2.270011655,1.993589744,2,2.465690913
3.410377358,3.273177118,3,3.536668987,2.74077531,4.138313224,3.477443609,3,3.368107944
3.429013611,3.361554461,3.111111111,4.223139454,3.431627925,2.380033961,2.162436548,4,3.156988153
3.538461538,3.538461538,2.5,0,3.749006161,3.115330336,3.225352113,3,2.809515955
3.347099789,3.31573033,2.9,4.338976874,3.321396509,2.200536073,3.625,4,3.292677082
3.57200699,4.00397548,1.428571429,3.811136955,3.829076933,3.679872138,3.909162667,3,3.461971799
3.677318131,4.03349771,3.5,4.69561788,3.980890343,2.845460317,3.174757282,4,3.70107738
3.662763851,3.988966067,1.5,4.057941328,4.21315213,3.178892477,3.351250665,5,3.42185236
3.702580394,3.772740434,4,3.858165365,3.610805484,1.824949776,3.527491409,5,3.470961837
3.775872015,3.771444283,1,4.091147713,3.960753832,2.201020839,3.747081712,3,3.221045771
3.689386976,3.68643128,2.5,3.550557148,3.686691337,2.926399663,2.918918919,5,3.279769332
4.137856317,4.331102862,2.666666667,4.22055945,4.444119687,4.674971223,4.410334347,4,4.126515793
3.321975773,3.169088725,4,3.717836679,3.334978447,2.874945052,3.001109878,4,3.345704936
2.946399134,3.254279485,4,2.617956364,2.558314493,3.077809934,2.811320755,3,3.038011452
3.256706582,3.44198895,3,2.74315003,2.146622504,4.696485165,2.929347826,2,3.17347158
3.068,3.079268293,4.071428571,0,1,2.206207714,2.947368421,5,2.338896143
2.810810811,2.815217391,2.5,2.889801672,2.314182033,2.384545677,2.741935484,3,2.636641867
4.290362473,4.386110239,2.75,3.923328249,4.276108253,5,4.071170561,3,4.099582825
3.238095238,3.238095238,3.575,3,3.421694173,4.781152292,3.414893617,4,3.524132937
3.322580645,3.307479209,3,1.355085449,2.068077231,2.639449752,3.123595506,5,2.688038256
3.257515214,3.033333333,3.25,3.147891875,3.408508635,2.474067768,2.976923077,2,3.078319986
4.095585296,4.116712714,3.166666667,4.59252206,4.691307018,2.73406504,3.962357955,5,3.908459536
3.401639344,3.348238399,4.230769231,3.428330396,3.366616819,3.058261861,3.977491961,3,3.544478287
2.968,2.968,2.8,3.014903116,3.49504815,3.307012709,2.153721683,4,2.958097951
4.177114962,4.183333333,3,4,3.583631798,4.584800219,4.72450805,4,4.036198337
3.318368886,3.335561826,5,3.453497415,2.85842156,3.298441452,4.526315789,2,3.684372418
4.558688784,4.634536705,3.25,5,5,4.766986724,4.142857143,4,4.479009908
3.519375701,3.296296296,2.8,3.959625962,3.538905736,1.513590317,3.247663551,5,3.125065366
3.150134048,3.152815013,3.571428571,3,2.59879557,2.311375781,2.909090909,2,2.95623427
3.717948718,3.717948718,3,4.733366245,4.415841133,4.668162731,4.25,4,4.071895364
3.643431597,3.455136298,1,3.868918397,3.581338594,2.332690784,3.099371069,5,2.997269534
4.564102564,4.578947368,2.583333333,5,5,4.806932749,4.912371134,5,4.492241021
3.754228778,3.709940769,2,3.850405335,3.898146207,4.370505966,3.896103896,4,3.639904422
3.954944307,4.016935452,3,4.223792741,3.866720702,5,4.22187963,5,4.040610405
4.297356296,4.2,2.461538462,4.100646743,4.472875053,4.365719524,2.789473684,4,3.81251568
3.331361321,3.292517007,2.387096774,3.604515364,3.093782599,4.343479951,3.009165903,2,3.294559846
3.587677725,3.753999094,3,4.163348873,3.660441409,4.876537611,3.558805227,4,3.800115706
3.642857143,3.642857143,3,2.379373953,2.859644788,4.250067035,3.285714286,2,3.294359192
3.334753378,3.613422008,3,3.531805048,3.564844017,4.622914545,3.063665631,5,3.533057804
3.33674116,3.742922054,2.666666667,3.467055193,3.494217965,1.656802773,3.587155963,2,3.135937396
3.46969697,3.688564032,1.666666667,3.221931104,3.082430888,4.405081328,3,5,3.219195856
3.577403301,3.538095971,3,3.666591143,3.001781599,1,2.047244094,5,2.833016587
3.256440359,3.129110964,5,3.508908221,3.013849208,1.544375716,3.31777815,4,3.252923231
3.544843779,3.564488126,1,4.167729509,4.084189914,4.680748057,3.382352941,4,3.489193189
2.977943391,3.248033641,3.8,3.512744212,2.853471014,3.227417294,2.775246595,4,3.199265164
3.570731707,3.568627451,2,3.435818262,2.96483148,3.196657654,3.607843137,3,3.192072813
3.921613675,3.761037695,3.5,4.314829951,4.102323324,3.007238483,3.751546392,5,3.765512789
3.783940159,3.721693855,3.333333333,4.315265513,3.869715974,3.198114016,3.449675109,3,3.667391137
4.148148148,4.148148148,4,4.189427702,4.800973164,4.248964158,4.8125,5,4.335451617
3.254705137,3.32977275,4,2.453741897,2.585397052,3.30768156,3.344262295,2,3.182222956
3.638190955,3.646153846,3.71875,3.5193894,3.120757001,3.704220162,3.421505376,2,3.53842382
3.350258925,3.43373494,3.4,1,2.670794153,2.807076428,3.079545455,1,2.820201414
3.467819205,3.381182944,3,3.202050374,3.144300222,4.385597335,2.694483078,2,3.32506188
3.818627528,4.014670855,2.111111111,4.405074115,4.300343366,2.205070863,3.242289991,3,3.442455404
3.289256198,3.289256198,2,3.834870596,3.243136288,2.659823788,3.456521739,3,3.110409258
2.996060603,3.003423308,3,3.549329559,2.895053868,3.190623108,3.361702128,3,3.142313225
3.616596131,3.841141262,3,2.918220106,3.444580819,3.003326497,3.72812117,4,3.364569426
3.785441479,3.693877551,2.5,3.6481698,3.777280089,3.647631915,3.8625,1,3.559271548
3.541353383,3.679560125,3,3.421434649,3.762909059,3.654027894,3.57712766,4,3.519487539
3.873547086,3.8671624,4,3.747566211,3.758163051,3.158424879,3.784688995,5,3.74136466
2.944461576,3.135989817,3.677419355,3.267053935,2.921785503,1.331713894,3.449669862,2,2.961156277
3.717948718,3.805195546,3,3.767301625,3.793849064,3.355820378,2.278114187,3,3.388318503
4.564105319,4.390267952,3.529411765,4.206641573,4.889793134,5,4.388888889,4,4.424158376
4.204642814,4.21738689,3.5,4.644759624,4.068551839,3.967368602,4.490066225,5,4.156110856
3.870565847,3.733908998,4,4.022725212,3.814583585,4.469926358,4.307692308,5,4.031343187
3.803327832,3.618181818,4,4.860538044,3.967066389,2.755642277,3.666666667,4,3.81020329
3.994011976,3.961352461,3,3.353491579,4.217595192,3.004744458,2.954415954,5,3.497944517
3.298507463,3.206159735,5,3.014838112,3.355496897,3.640686624,2,3,3.359384119
3.650734135,3.636363636,2.357142857,3.115401045,3.006092907,4.345288312,1.198347107,4,3.044195714
4.068181818,4.068181818,2.75,4.313907701,3.986536,3.830985964,2.545899633,4,3.651956133
2.430106966,2.633093525,1,2.699864358,2.272314286,1,1.026136958,3,1.86593087
3.706245804,3.605263158,4.191082803,0,3.141229523,2.996090304,4.142857143,2,3.111824105
2.926803235,2.774958065,3.333333333,2.915763363,2.748108448,1.995778902,3.074074074,1,2.82411706
3.396838646,3.43980344,3,2.551401614,2.619085515,3.984954412,3.17730812,2,3.167055964
3.838101872,4.041268477,3,3.691615398,4.486252385,3.178851475,3.719899666,5,3.707998468
3.365994311,3.243902439,1,2.997587667,2.982885023,2.996384623,3.869158879,2,2.922273277
2.972727273,2.972972973,3.333333333,3.691948926,2.491478149,4.535220803,2.903225806,3,3.27155818
3.669014085,3.446958652,2.5,3.706737223,3.406519304,5,3.842105263,4,3.653047789
2.996311592,3.090524313,4.818181818,3.249605643,3.105688631,4.013577392,2.051854729,4,3.33224916
3.481818182,3.477477477,2,5,2.080419004,2.703115249,2.966101695,3,3.101275944
3.984066345,3.446659978,2.307692308,4.043108572,4.143561495,2.518462109,4.225137859,5,3.524098381
3.938635214,3.669378468,3.333333333,4.158942551,3.796902841,1,3.542682927,4,3.348553619
2.65980572,2.652146842,3.5,2.84844025,2.450358212,1.23599654,1.425998971,2,2.396106648
3.652507144,3.893698456,3.676056338,3.843749803,3.255075305,4.448571819,3.718065913,4,3.783960683
4.027093357,4.083768709,2,5,4.636292013,4.378890816,4.269230769,3,4.056467952
4.3242871,4.128321617,3.166666667,4.674773402,4.515083586,4.203387124,4.102641753,5,4.15930875
3.177419355,3.177419355,4.75,3.317913968,3.100146677,3.207051089,3.204819277,4,3.419252817
3.75862069,3.75862069,4,3.527756579,4.041557915,4.779524228,3.516129032,4,3.911744162
3.516762223,3.362848059,3.818181818,3.954807914,3.636120615,2.717931112,3.689655172,4,3.528043845
